GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birthdate,birthdate_year,jersey_number,position_str,shots,shots_on,goals,assists,EVprimarypoints,primarypoints,plusminus,hits,pim,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,EV_GF,EV_GA,EV_GF%,faceoff_wins,faceoff_attempts
1018606,3,A,Saskatoon Blades,28731,9098,Ben Saunderson,2004-09-26 00:00:00,2004,2,D,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018606,3,A,Saskatoon Blades,27869,8066,Aidan De La Gorgendiere,2002-02-22 00:00:00,2002,5,D,3,3,1,0,1.0,1.0,+1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018606,3,A,Saskatoon Blades,28354,8675,Brandon Lisowsky,2004-04-13 00:00:00,2004,8,LW,5,5,0,2,1.0,1.0,+3,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0
1018606,3,A,Saskatoon Blades,28895,9335,Misha Volotovskii,2005-06-23 00:00:00,2005,17,LW,2,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9,13
1018606,3,A,Saskatoon Blades,28452,8795,Vaughn Watterodt,2004-02-13 00:00:00,2004,18,LW,2,2,1,0,1.0,1.0,+1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1018606,3,A,Saskatoon Blades,28900,9340,Egor Sidorov,2004-06-18 00:00:00,2004,19,LW,3,3,2,0,2.0,2.0,+3,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0
1018606,3,A,Saskatoon Blades,28901,9341,Tyler Parr,2005-01-30 00:00:00,2005,20,C,2,2,0,0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,1
1018606,3,A,Saskatoon Blades,28894,9334,Rowan Calvert,2005-09-01 00:00:00,2005,23,LW,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018606,3,A,Saskatoon Blades,28718,9069,Tanner Molendyk,2005-02-03 00:00:00,2005,24,D,4,4,0,0,0.0,0.0,+2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1018606,3,A,Saskatoon Blades,28355,8676,Spencer Shugrue,2003-07-09 00:00:00,2003,26,D,1,1,0,1,0.0,0.0,+2,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,2
1018606,3,A,Saskatoon Blades,28733,9100,Lukas Hansen,2005-02-22 00:00:00,2005,28,C,0,0,0,0,0.0,0.0,+3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,16
1018606,3,A,Saskatoon Blades,28903,9343,Jordan Keller,2005-03-08 00:00:00,2005,29,LW,2,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1018606,3,A,Saskatoon Blades,28222,8528,Trevor Wong,2003-05-04 00:00:00,2003,38,C,1,1,0,2,2.0,2.0,+2,0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,13,22
1018606,3,A,Saskatoon Blades,28310,8631,Justin Lies,2003-11-24 00:00:00,2003,43,RW,2,2,0,1,0.0,0.0,0,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1018606,3,A,Saskatoon Blades,29164,9662,Tomas Zizka,2005-05-28 00:00:00,2005,45,D,0,0,0,0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018606,3,A,Saskatoon Blades,29122,9615,Smyth Rebman,2006-01-20 00:00:00,2006,46,C,1,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1018606,3,A,Saskatoon Blades,28068,8345,Charlie Wright,2003-10-22 00:00:00,2003,47,D,3,3,1,0,1.0,1.0,+1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1018606,3,A,Saskatoon Blades,28069,8346,Marek Schneider,2003-02-05 00:00:00,2003,55,D,0,0,0,1,1.0,1.0,+1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018607,4,H,Prince George Cougars,28917,9359,Bauer Dumanski,2005-01-05 00:00:00,2005,2,D,4,4,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018607,4,H,Prince George Cougars,28921,9363,Ephram McNutt,2005-05-04 00:00:00,2005,3,D,1,1,1,1,1.0,1.0,+2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1018607,4,H,Prince George Cougars,28919,9361,Viliam Kmec,2004-01-02 00:00:00,2004,6,D,1,1,0,0,0.0,0.0,+1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018607,4,H,Prince George Cougars,28922,9364,Caden Brown,2005-03-22 00:00:00,2005,8,RW,2,2,0,1,1.0,1.0,+2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1018607,4,H,Prince George Cougars,27874,8071,Noah Boyko,0,0,9,LW,1,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018607,4,H,Prince George Cougars,28794,9186,Hudson Thornton,2003-11-04 00:00:00,2003,12,D,3,3,0,1,0.0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1018607,4,H,Prince George Cougars,28489,8840,Koehn Ziemmer,2004-12-08 00:00:00,2004,13,RW,3,3,1,0,0.0,1.0,-1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,9
1018607,4,H,Prince George Cougars,28393,8714,Cayden Glover,2004-01-11 00:00:00,2004,14,LW,0,0,0,0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018607,4,H,Prince George Cougars,28796,9188,Carter MacAdams,2004-03-07 00:00:00,2004,16,LW,2,2,2,1,3.0,3.0,+2,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.75,0,0
1018607,4,H,Prince George Cougars,28924,9366,Ryker Singer,2005-04-19 00:00:00,2005,17,C,3,3,0,0,0.0,0.0,+1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,5,7
1018607,4,H,Prince George Cougars,28809,9204,Carlin Dezainde,2004-12-29 00:00:00,2004,19,C,1,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,14
1018607,4,H,Prince George Cougars,28413,8734,Fischer O'Brien,2003-03-01 00:00:00,2003,20,LW,1,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,2
1018607,4,H,Prince George Cougars,29267,9767,Ondrej Becher,2004-02-22 00:00:00,2004,21,RW,2,2,1,1,2.0,2.0,+2,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3,5
1018607,4,H,Prince George Cougars,28488,8839,Keaton Dowhaniuk,2004-02-08 00:00:00,2004,24,D,5,5,0,1,0.0,1.0,+1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0,0
1018607,4,H,Prince George Cougars,29041,9520,Tyson Buczkowski,0,0,25,D,2,2,0,0,0.0,0.0,+2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1018607,4,H,Prince George Cougars,28798,9190,Riley Heidt,2005-03-25 00:00:00,2005,27,C,2,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10,21
1018607,4,H,Prince George Cougars,28417,8738,Blake Eastman,2003-05-05 00:00:00,2003,28,RW,3,3,0,2,1.0,1.0,+2,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,1
1018607,4,H,Prince George Cougars,28420,8741,Chase Wheatcroft,2002-05-28 00:00:00,2002,29,C,5,5,0,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018607,4,A,Tri-City Americans,28523,8874,Lukas Dragicevic,2005-04-25 00:00:00,2005,2,RD,3,3,0,0,0.0,0.0,-1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1018607,4,A,Tri-City Americans,28500,8851,Ben Feenan,0,0,3,LD,0,0,0,0,0.0,0.0,-2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
1018607,4,A,Tri-City Americans,28330,8651,Ian Ferguson,0,0,4,LD,2,2,1,0,1.0,1.0,+1,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018607,4,A,Tri-City Americans,29020,9499,Merrek Arpin,2006-05-31 00:00:00,2006,6,RD,1,1,0,0,0.0,0.0,-2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
1018607,4,A,Tri-City Americans,28875,9315,Drew Freer,2005-01-26 00:00:00,2005,9,RW,2,2,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1018607,4,A,Tri-City Americans,28882,9322,Andrew Fan,2004-06-30 00:00:00,2004,11,RW,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1018607,4,A,Tri-City Americans,29282,9782,Nick Anisimovicz,0,0,12,C,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018607,4,A,Tri-City Americans,29016,9495,Jordan Gavin,2006-11-13 00:00:00,2006,13,C,1,1,0,0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1
1018607,4,A,Tri-City Americans,28326,8647,Jake Sloan,2004-02-13 00:00:00,2004,15,C,3,3,0,1,1.0,1.0,-2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.25,10,20
1018607,4,A,Tri-City Americans,28876,9316,Dwayne Jean Jr.,2004-04-08 00:00:00,2004,18,RW,1,1,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,11
1018607,4,A,Tri-City Americans,28329,8650,Tyson Greenway,2003-01-15 00:00:00,2003,23,C,2,2,0,0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,7
1018607,4,A,Tri-City Americans,28534,8885,Deagan McMillan,2005-01-21 00:00:00,2005,24,C,0,0,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1018607,4,A,Tri-City Americans,27980,8222,Reese Belton,2002-04-09 00:00:00,2002,29,C,1,1,0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,3
1018607,4,A,Tri-City Americans,29285,9785,Adam Mechura,2003-01-31 00:00:00,2003,31,C,1,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,10
1018607,4,A,Tri-City Americans,28745,9113,Alex Serraglio,2003-02-10 00:00:00,2003,37,LD,0,0,0,0,0.0,0.0,-2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
1018607,4,A,Tri-City Americans,28002,8244,Ethan Ernst,2002-01-26 00:00:00,2002,39,RW,6,6,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3
1018607,4,A,Tri-City Americans,28490,8841,Chase Friedt-Mohr,2003-08-21 00:00:00,2003,44,D,0,0,0,0,0.0,0.0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018607,4,A,Tri-City Americans,28878,9318,Elouann Lemonnier,2004-07-10 00:00:00,2004,60,LW,1,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,3
1018607,4,A,Tri-City Americans,29286,9786,Camerin Cardona,2006-01-01 00:00:00,2006,88,C,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1018608,5,H,Regina Pats,27821,8016,Luke Bateman,2002-09-19 00:00:00,2002,3,D,0,0,0,0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1018608,5,H,Regina Pats,29248,9748,Kolten Bridgeman,0,0,4,D,2,2,0,0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018608,5,H,Regina Pats,27844,8039,Cole Dubinsky,2002-12-04 00:00:00,2002,18,LW,5,5,1,0,1.0,1.0,+2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.75,11,25
1018608,5,H,Regina Pats,28281,8593,Tye Spencer,2004-06-27 00:00:00,2004,19,RW,4,4,2,0,2.0,2.0,+3,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2,3
1018608,5,H,Regina Pats,29216,9715,Corban Almen,0,0,21,C,0,0,0,0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,5
1018608,5,H,Regina Pats,28407,8728,Adam McNutt,2003-05-07 00:00:00,2003,22,D,2,2,0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0,0
1018608,5,H,Regina Pats,28294,8614,Zane Rowan,2004-05-27 00:00:00,2004,25,LW,2,2,0,1,0.0,0.0,+1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4
1018608,5,H,Regina Pats,28860,9274,Borya Valis,2004-04-08 00:00:00,2004,27,RW,3,3,1,0,1.0,1.0,-1,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1018608,5,H,Regina Pats,28521,8872,Matteo Michels,2005-06-29 00:00:00,2005,34,C,1,1,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,9
1018608,5,H,Regina Pats,28494,8845,Easton Armstrong,2003-01-24 00:00:00,2003,37,RW,1,1,0,2,1.0,1.0,+2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1018608,5,H,Regina Pats,28861,9275,Brayden Barnett,2004-08-05 00:00:00,2004,38,C,0,0,0,0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
1018608,5,H,Regina Pats,28290,8610,Parker Berge,2003-01-13 00:00:00,2003,40,D,3,3,0,1,1.0,1.0,+1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6,0,0
1018608,5,H,Regina Pats,29087,9571,Corbin Vaughan,2006-01-10 00:00:00,2006,41,LD,1,1,0,0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
1018608,5,H,Regina Pats,28816,9215,Tanner Howe,2005-11-28 00:00:00,2005,43,LW,0,0,0,1,1.0,1.0,-1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,5,5
1018608,5,H,Regina Pats,28293,8613,Layton Feist,2004-01-26 00:00:00,2004,44,D,1,1,0,2,1.0,1.0,+1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0,0
1018608,5,H,Regina Pats,29086,9570,Jaxsin Vaughan,2006-01-10 00:00:00,2006,51,RW,3,3,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1018608,5,H,Regina Pats,28750,9119,Braxton Whitehead,2004-06-09 00:00:00,2004,52,C,1,1,0,0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1
1018608,5,H,Regina Pats,28747,9116,Connor Bedard,2005-07-17 00:00:00,2005,98,C,10,10,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,15
1018608,5,A,Moose Jaw Warriors,29090,9574,Brady Ness,0,0,2,D,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1018608,5,A,Moose Jaw Warriors,28085,8362,Lucas Brenton,2003-04-23 00:00:00,2003,3,D,2,2,0,1,1.0,1.0,+2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.75,0,0
1018608,5,A,Moose Jaw Warriors,29089,9573,Marek Howell,2006-05-19 00:00:00,2006,4,D,2,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0,0
1018608,5,A,Moose Jaw Warriors,29226,9726,Connor Schmidt,0,0,10,D,0,0,0,0,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1018608,5,A,Moose Jaw Warriors,28899,9339,Harper Lolacher,2005-01-30 00:00:00,2005,11,C,0,0,0,1,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1018608,5,A,Moose Jaw Warriors,29127,9621,Cosmo Wilson,2005-01-09 00:00:00,2005,12,D,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1018608,5,A,Moose Jaw Warriors,29228,9728,Ethan Hughes,0,0,14,C,0,0,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,8
1018608,5,A,Moose Jaw Warriors,28893,9333,Ben Riche,2005-03-15 00:00:00,2005,15,C,3,3,2,0,1.0,2.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1,4
1018608,5,A,Moose Jaw Warriors,29121,9614,Lynden Lakovic,2006-12-12 00:00:00,2006,17,C,3,3,1,0,1.0,1.0,+1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4
1018608,5,A,Moose Jaw Warriors,28777,9147,Riley Niven,2003-03-19 00:00:00,2003,18,LW,1,1,0,1,1.0,1.0,-1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1018608,5,A,Moose Jaw Warriors,28892,9332,Thomas Tien,0,0,20,RW,1,1,0,2,0.0,0.0,+3,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0
1018608,5,A,Moose Jaw Warriors,28897,9337,Tate Schofer,2004-04-13 00:00:00,2004,21,RW,0,0,0,1,1.0,1.0,-1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1018608,5,A,Moose Jaw Warriors,28295,8615,Josh Hoekstra,2003-02-19 00:00:00,2003,22,LW,2,2,1,1,1.0,1.0,-1,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.4,12,20
1018608,5,A,Moose Jaw Warriors,28302,8622,Atley Calvert,2003-09-17 00:00:00,2003,23,C,1,1,1,1,1.0,2.0,-1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,2,2
1018608,5,A,Moose Jaw Warriors,28896,9336,Nathan Pilling,0,0,26,LW,2,2,0,0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1018608,5,A,Moose Jaw Warriors,28780,9153,Brayden Yager,2005-01-03 00:00:00,2005,29,C,3,3,0,1,0.0,0.0,+1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10,28
1018608,5,A,Moose Jaw Warriors,29231,9731,Owen Berge,0,0,34,C,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
